Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018
"5105","Western Africa","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","5340.000000","6107.000000","7424.000000","9003.000000","10225.000000","16161.000000","17038.000000","15927.000000","17390.000000","18534.000000","19025.000000","25638.000000","20299.000000","34739.000000","57990.000000","83306.000000","76601.000000","68632.000000","104633.000000","129411.000000","146946.000000","135539.000000","162357.000000","178691.000000","160757.000000","137387.000000","100354.000000","112394.000000","117143.000000","158548.000000","106838.000000","143567.000000","157839.000000","196053.000000","110333.000000","128866.000000","219764.000000","212632.000000","187897.000000","230159.000000","243577.000000","365058.540000","185133.280000","321155.050000","386261.180000","470915.210000","609014.540000","545180.300000","265270.680000","277037.140000","275366.160000","360481.780000","375968.710000","550733.510000","487277.570000","511197.580000","509452.660000","426721.740000"
"5105","Western Africa","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes",,,,,,,,"500.000000","1750.000000","1740.000000","4300.000000","5813.000000","8296.000000","4100.000000","3921.000000","3600.000000","2920.000000","4174.000000","3896.000000","6167.000000","5192.000000","3400.000000","10000.000000","10000.000000","14300.000000","13100.000000","65800.000000","181700.000000","160920.000000","140450.000000","128648.000000","117000.000000","115000.000000","94200.000000","60800.000000","47000.000000","36000.000000","48100.000000","30000.000000","20600.000000","22100.000000","65784.870000","46410.440000","60368.180000","46562.080000","30878.880000","28225.580000","56415.620000","37686.230000","26112.510000","79704.450000","110165.030000","77005.350000","83934.210000","121457.710000","167449.710000","346518.050000","402346.060000"
"5105","Western Africa","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","5340.000000","6107.000000","7424.000000","8120.000000","10265.000000","16109.000000","16940.000000","14766.000000","15347.000000","21161.000000","24075.000000","33959.000000","31229.000000","40708.000000","66790.000000","79806.000000","86953.000000","85023.000000","109950.000000","134810.000000","138847.000000","145383.000000","163729.000000","177439.000000","158532.000000","168240.000000","153040.000000","202840.000000","229616.000000","268307.000000","276730.000000","287514.000000","304070.000000","277122.000000","195998.000000","215855.000000","229312.000000","224532.000000","252383.000000","218803.000000","251066.000000","271377.150000","294512.800000","267426.110000","346016.480000","359650.680000","191635.270000","264063.890000","267115.300000","481108.050000","308783.010000","427970.430000","519115.240000","516716.170000","476657.420000","641513.450000","803776.340000","802291.650000"
"5105","Western Africa","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes",,,,,,,"3236.000000","8422.000000","12257.000000","17314.000000","21950.000000","26752.000000","26840.000000","30747.000000","22500.000000","24800.000000","25813.000000","34300.000000","36700.000000","32900.000000","37200.000000","26400.000000","21800.000000","37600.000000","45000.000000","33400.000000","61000.000000","83500.000000","81950.000000","107656.000000","107062.000000","119956.000000","103800.000000","41800.000000","40700.000000","45200.000000","60300.000000","78300.000000","45900.000000","32783.000000","32700.000000","28800.000000","26800.000000","29000.000000","29100.000000","2300.000000","13100.000000","4400.000000","24108.000000","5100.000000","10338.000000","8376.000000","0.000000","0.000000","10600.000000","9900.000000","58300.000000","58300.000000"
"5105","Western Africa","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","4947.000000","5745.000000","7520.000000","9252.000000","11507.000000","14483.000000","18124.000000","13797.000000","12512.000000","11507.000000","13282.000000","16925.000000","16837.000000","28013.000000","37195.000000","66530.000000","52788.000000","41686.000000","51442.000000","71907.000000","103480.000000","81844.000000","122560.000000","126405.000000","116444.000000","108021.000000","78570.000000","81422.000000","87263.000000","110177.000000","77395.000000","119764.000000","150318.000000","132218.000000","74451.000000","82806.000000","100064.000000","126171.000000","115065.000000","116675.000000","110958.000000","125161.350000","98585.660000","118756.590000","160641.400000","223665.710000","193002.270000","183235.900000","114977.650000","131021.910000","155133.360000","161069.070000","187458.500000","223324.000000","251268.950000","309915.420000","300655.320000","191060.380000"
"5105","Western Africa","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes",,,,,,,"701.000000",,,,"1000.000000","1029.000000","2000.000000","2371.000000","1750.000000","1300.000000","1300.000000","1300.000000",,,"2400.000000","3800.000000","10000.000000","8000.000000","8200.000000","3800.000000","4300.000000",,"2000.000000",,,,,,,,"9000.000000","16000.000000","10000.000000","10000.000000","27000.000000","50902.430000","40251.610000","46424.240000","35217.420000","28453.510000","25397.860000","41659.280000","23783.170000","21457.920000","46097.860000","46578.200000","51044.120000","59374.660000","60056.970000","69806.410000","73770.530000","65014.320000"
"5105","Western Africa","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","4947.000000","5745.000000","7520.000000","9332.000000","11500.000000","14473.000000","23519.000000","16483.000000","15159.000000","14077.000000","18595.000000","24358.000000","26042.000000","42821.000000","52939.000000","67637.000000","74038.000000","59686.000000","70042.000000","85460.000000","115968.000000","101995.000000","120065.000000","136451.000000","118744.000000","114241.000000","106426.000000","134781.000000","133370.000000","133835.000000","145336.000000","164011.000000","180472.000000","102694.000000","118360.000000","93965.000000","104193.000000","133871.000000","120805.000000","117019.000000","107921.000000","85581.380000","106265.240000","77276.740000","91016.060000","161596.860000","104229.330000","86400.290000","118859.200000","177226.500000","101720.220000","187893.940000","158374.140000","158088.870000","215681.980000","265936.770000","306546.670000","292011.140000"
"5105","Western Africa","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"5105","Western Africa","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","9009.000000","8496.000000","10417.000000","12097.000000","13755.000000","16114.000000","17014.000000","14084.000000","14285.000000","27492.000000","26439.000000","31034.000000","38766.000000","39676.000000","54762.000000","65150.000000","71049.000000","58677.000000","62979.000000","77689.000000","97120.000000","84987.000000","103885.000000","115713.000000","104491.000000","100495.000000","102274.000000","122821.000000","132050.000000","155170.000000","159495.000000","161779.000000","147167.000000","149960.000000","69360.000000","96985.000000","160899.000000","122804.000000","127606.000000","127499.000000","124930.000000","152849.300000","127615.910000","195189.750000","219750.810000","286237.870000","243814.700000","218340.610000","117525.250000","135342.590000","136779.290000","155409.180000","183053.520000","216412.110000","243500.750000","264829.950000","344879.390000","232815.970000"
"5105","Western Africa","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes",,,,,,,,,,,,,,,,,,,,,,"6300.000000","14600.000000","10800.000000","15500.000000","11600.000000","14300.000000","6900.000000","10300.000000","14000.000000","9800.000000","18000.000000","12000.000000","8000.000000","13000.000000","8000.000000","25000.000000","29000.000000","25000.000000","21000.000000","19000.000000","49724.790000","41581.800000","47167.890000","35908.140000","28736.190000","25324.810000","35185.840000","16310.600000","14492.410000","50199.440000","50529.430000","56231.620000","60329.350000","47390.960000","40239.050000","54659.600000","61685.630000"
"5105","Western Africa","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","9009.000000","8496.000000","10417.000000","12360.000000","13758.000000","16114.000000","16944.000000","12836.000000","13278.000000","19064.000000","24126.000000","31029.000000","34329.000000","43108.000000","55162.000000","54796.000000","66947.000000","53077.000000","59016.000000","65145.000000","92066.000000","84036.000000","89509.000000","100800.000000","78991.000000","90462.000000","87487.000000","102033.000000","116497.000000","122917.000000","133079.000000","131472.000000","139004.000000","101569.000000","80312.000000","86922.000000","108162.000000","92904.000000","93706.000000","106196.000000","94593.000000","93724.910000","115791.830000","138076.470000","98088.130000","180148.840000","151862.970000","158198.560000","136017.430000","188294.660000","135575.260000","168983.970000","150192.210000","159626.670000","198893.470000","235006.930000","327351.060000","296494.260000"
"5200","Americas","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","3666719.000000","4147289.000000","4785526.000000","5305335.000000","5940892.000000","6495478.000000","7672646.000000","8336364.000000","8965608.000000","9669333.000000","9780137.000000","10165706.000000","10984355.000000","10550004.000000","11551883.000000","12267419.000000","12392074.000000","13069022.000000","14391133.000000","15302098.000000","14210708.000000","13023102.000000","13951823.000000","16600265.000000","15222288.000000","16700428.000000","18082471.000000","18942745.000000","18595233.000000","19114846.000000","19669810.000000","19925171.000000","21217266.000000","20782069.000000","21468585.000000","22532303.000000","20687730.000000","20170381.000000","18220075.000000","16177126.000000","15895963.000000","15223664.210000","14241723.660000","15019022.400000","14669072.120000","13551554.490000","14897896.720000","14412519.260000","13741382.850000","15245255.210000","15741019.230000","15319470.920000","16445388.010000","16212404.590000","16492525.010000","17465262.480000","17669336.500000","17873449.380000"
"5200","Americas","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","622088.000000","623728.000000","799427.000000","837620.000000","941025.000000","1156210.000000","1203946.000000","1273911.000000","1419530.000000","1605485.000000","1458629.000000","1715562.000000","1908987.000000","2061011.000000","2019010.000000","2898524.000000","3172937.000000","3387540.000000","3847975.000000","3713132.000000","3679447.000000","3637104.000000","4670844.000000","4477752.000000","4886790.000000","5034044.000000","5169758.000000","5217443.000000","5086473.000000","4414309.000000","4695217.000000","5170063.000000","6404056.000000","6750920.000000","6610737.000000","6649764.000000","5707284.000000","8795109.000000","9220407.000000","12363483.000000","10640772.000000","6332111.250000","8066391.300000","9034965.830000","8497858.380000","7935514.830000","10383260.590000","9157664.420000","7449591.820000","9319505.250000","10577943.840000","11245171.950000","13030378.950000","12467067.760000","11192352.820000","11992198.330000","12549103.470000","12884584.910000"
"5200","Americas","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","583198.000000","523971.000000","581564.000000","708935.000000","878042.000000","1057469.000000","1316889.000000","1912242.000000","1791585.000000","1579406.000000","1612528.000000","1833257.000000","1701907.000000","1569407.000000","1481927.000000","1952901.000000","2731674.000000","3355057.000000","3530544.000000","4014243.000000","3456551.000000","3097877.000000","3509324.000000","4766753.000000","3717850.000000","4417243.000000","5177553.000000","5235653.000000","5357033.000000","5557380.000000","5756068.000000","4838213.000000","5341176.000000","5685957.000000","6348365.000000","6212397.000000","6163974.000000","6180515.000000","6203144.000000","4687754.000000","5485985.000000","5437728.910000","5113069.960000","5657919.910000","5411099.560000","5142764.210000","4425387.170000","4237150.120000","4335861.960000","4135108.010000","4550119.360000","4630340.660000","4423449.330000","4464395.140000","4284356.150000","4856948.640000","5007156.570000","4513140.160000"
"5200","Americas","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","3476329.270000","4008025.110000","4614088.480000","4972312.430000","5567235.200000","6341971.930000","7194974.370000","7589575.730000","8054994.270000","8783906.790000","9007887.150000","9482616.120000","10266099.990000","10306993.290000","11339284.050000","12440954.520000","12488398.210000","12781726.870000","13624301.520000","14453510.090000","14068970.370000","12726111.730000","13407044.970000","14850981.960000","14391683.990000","14299282.120000","14590822.070000","14527388.380000","14865682.880000","15028848.530000","15076511.800000","15196209.460000","16222841.560000","16248464.880000","16444185.390000","17283498.090000","17560640.720000","17757280.770000","17842721.030000","17414492.990000","17583451.570000","17606228.980000","18794533.780000","19121545.760000","18707175.080000","19209442.650000","21070492.480000","19688539.930000","18706817.920000","20389471.850000","22833120.640000","23274643.100000","23688305.770000","23256076.310000","21830214.880000","23393413.070000","24501496.550000","24573840.380000"
"5200","Americas","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","3192742.000000","3514445.000000","3946691.000000","4204688.000000","4892345.000000","5435460.000000","5785155.000000","5459757.000000","5831285.000000","6402290.000000","6903809.000000","7238611.000000","7767524.000000","8160735.000000","8137345.000000","8991694.000000","9663114.000000","10698136.000000","11381034.000000","12128729.000000","9281248.000000","9402305.000000","10824373.000000","12232149.000000","10176022.000000","11393634.000000","11775131.000000","12028159.000000","11964345.000000","12157063.000000","13404446.000000","12733808.000000","12317348.000000","13337367.000000","12661970.000000","13117338.000000","11259267.000000","11301496.000000","10706010.000000","9499693.000000","10335377.000000","9629257.060000","9115134.940000","9366098.070000","8973608.720000","9324771.650000","9701147.560000","8504540.040000","8086881.860000","9247930.310000","9217919.480000","9420462.740000","8584603.210000","8355042.690000","8289024.210000","8311144.110000","8230258.370000","8245447.970000"
"5200","Americas","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","286721.000000","301681.000000","415847.000000","374307.000000","428983.000000","497377.000000","549621.000000","607592.000000","711666.000000","823859.000000","819855.000000","1055278.000000","966514.000000","1084954.000000","1007815.000000","1028188.000000","1071872.000000","1228730.000000","1359143.000000","1344755.000000","1013501.000000","909175.000000","820963.000000","937478.000000","994904.000000","1154889.000000","1268442.000000","1091391.000000","980784.000000","947078.000000","956995.000000","1318471.000000","1738812.000000","1768676.000000","1549685.000000","2162670.000000","2422528.000000","2311209.000000","2465206.000000","2963496.000000","3022645.000000","3048314.370000","5003706.670000","6116127.180000","3689673.540000","3824413.270000","5014821.120000","3879163.780000","2808773.230000","4099606.490000","5572559.670000","4980570.960000","5726360.050000","6464223.680000","5622059.670000","6212470.200000","6977481.270000","7683460.060000"
"5200","Americas","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","348041.000000","329213.000000","433146.000000","480185.000000","514783.000000","833314.000000","1189507.000000","1042427.000000","996094.000000","1190388.000000","1347747.000000","1654480.000000","1763537.000000","1910690.000000","2188558.000000","2540538.000000","3290665.000000","3766970.000000","3861559.000000","4258505.000000","3585828.000000","3662180.000000","4114750.000000","5154450.000000","3515400.000000","4672962.000000","4733800.000000","4461874.000000","5193651.000000","5192386.000000","6177600.000000","4830773.000000","5328900.000000","6491500.000000","6184900.000000","5934922.000000","5959275.000000","6160762.000000","5917363.000000","4748347.000000","5126181.000000","4839262.140000","4613351.860000","5185953.320000","4517250.610000","4395890.170000","3479699.810000","3579382.570000","3673822.670000","3152601.460000","3333856.920000","3367295.210000","3196487.980000","3219722.990000","2816987.990000","2841859.430000","2987706.760000","2517643.730000"
"5200","Americas","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","3038978.810000","3305862.430000","3636473.670000","3841914.190000","4181123.330000","4669984.300000","5044452.640000","5248906.640000","5275362.310000","5536596.190000","5769753.180000","6255466.780000","6554926.020000","6442940.110000","6669451.420000","7462595.250000","7616727.090000","7821371.680000","8090415.050000","8335276.990000","7409089.990000","6730008.800000","6671849.400000","7543869.700000","6997132.410000","7094510.950000","7191025.740000","7066443.560000","6851948.460000","6691235.990000","6740318.000000","6858009.470000","7360588.980000","7692476.340000","6941699.660000","7859754.360000","8205093.620000","7997693.180000","7836158.280000","8142246.380000","8575755.670000","8783392.540000","9697248.670000","10702220.220000","9518218.990000","9769056.150000","11005031.950000","9094284.730000","7668842.030000","9508667.320000","11242013.500000","11281954.920000","12142412.900000","12322650.760000","11284309.880000","11729349.800000","12805410.260000","12903322.370000"
"5200","Americas","3104","Nutrient potash K2O (total)","5510","Production","tonnes","2383738.000000","2741001.000000","3243756.000000","3641752.000000","4400226.000000","4856705.000000","5176299.000000","5303615.000000","5788613.000000","5455543.000000","6150443.000000","6278983.000000","7457447.000000","7708993.000000","6954661.000000","8016062.000000","8193543.000000","8691705.000000","9332094.000000","9412380.000000","7701576.000000","7086640.000000","8675280.000000","8588600.000000","7503300.000000","8286920.000000","9197608.000000","9295620.000000","8508517.000000","8207873.000000","8090552.000000","8297460.000000","7856242.000000","9997665.000000","9085328.000000","9297095.000000","10980845.000000","10739244.000000","9805799.000000","10976292.000000","9763062.000000","9736401.100000","10977229.250000","12045143.100000","10179150.950000","12072162.800000","12798907.100000","8646154.450000","8738869.800000","12226202.140000","12089398.250000","12049483.610000","11709636.000000","12668994.000000","13433566.740000","12709054.840000","14010675.840000","14100875.840000"
"5200","Americas","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","542352.000000","715237.000000","940089.000000","1102285.000000","1540028.000000","1828385.000000","2385819.000000","2347050.000000","2977086.000000","2959475.000000","3511942.000000","3724101.000000","4748338.000000","4485289.000000","4536918.000000","5709016.000000","5925016.000000","6164142.000000","6533023.000000","6882944.000000","5758450.000000","5380743.000000","5934125.000000","6621567.000000","6141757.000000","6044766.000000","6631904.000000","5985456.000000","5842690.000000","6210097.000000","6532193.000000","6375942.000000","6830856.000000","7082257.000000","7476234.000000","7695062.000000","7737808.000000","8294183.000000","8340013.000000","9186168.000000","7630358.000000","8660476.270000","9454886.050000","11731759.860000","10051586.140000","9835957.970000","11761162.860000","12414761.570000","5533039.350000","11108284.960000","12457742.760000","10874498.220000","12035208.680000","13143879.120000","12541748.560000","12293736.800000","15545038.390000","16067028.010000"
"5200","Americas","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","474004.000000","657159.000000","1087007.000000","1469964.000000","2137290.000000","2448472.000000","3132158.000000","3099642.000000","3938116.000000","3490159.000000","4438728.000000","4658199.000000","5615742.000000","5749025.000000","5098926.000000","6275365.000000","6746939.000000","7175905.000000","7392245.000000","7763416.000000","5767187.000000","5180086.000000","7028500.000000","7068800.000000","6645800.000000","7101900.000000","7885100.000000","7769184.000000","7128400.000000","7539600.000000","7666055.000000","7344292.000000","7070525.000000","8848793.000000","8504143.000000","8356800.000000","9678637.000000","8441104.000000","8743819.000000","9347429.000000","8927315.000000","9355618.880000","9315873.830000","10386824.080000","10362112.880000","9304854.350000","11317855.690000","12632982.250000","4993474.470000","10839728.210000","11412044.340000","9793713.450000","11118789.450000","11892146.290000","12006652.920000","10987727.670000","12773149.450000","14215780.040000"
"5200","Americas","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","2315462.570000","2501161.380000","2762383.390000","2911607.960000","3202319.700000","3627803.960000","3902690.200000","4195305.480000","4323221.500000","4582802.170000","4728190.690000","5052283.670000","5547100.870000","5383858.710000","5620175.920000","6421839.720000","6805640.480000","7221220.960000","7604782.830000","7930121.700000","6992184.500000","6406996.260000","6506818.260000","7194041.960000","6849580.170000","6864662.870000","6984822.920000","6987385.420000","6961765.440000","6909687.010000","6778272.690000","6866882.560000","7331649.360000","7457389.960000","7457270.210000","7978687.560000","8478315.740000","8087638.830000","7965455.850000","8229438.540000","8414998.170000","8730722.210000","9583634.560000","10889697.090000","9302094.270000","9542991.200000","10372114.190000","9687066.100000","6916235.430000","9209651.040000","10812703.520000","10491237.950000","11358060.440000","12111342.800000","11165327.010000","12058750.720000","13140509.830000","13466863.730000"
"5203","Northern America","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","3349284.000000","3792359.000000","4326447.000000","4805674.000000","5458340.000000","6023906.000000","7077095.000000","7693179.000000","8233639.000000","8887155.000000","8896000.000000","9204615.000000","9960930.000000","9369000.000000","10365700.000000","10991900.000000","11072700.000000","11749900.000000","12888600.000000","13580000.000000","12348000.000000","10897100.000000","11771900.000000","13912900.000000","12282300.000000","13642500.000000","14924000.000000","15728000.000000","15282001.000000","15966790.000000","16461173.000000","16977740.000000","18265610.000000","17818330.000000","18262940.000000","19090200.000000","17440405.000000","17236333.000000","15371867.000000","13734715.000000","13254661.000000","12474121.000000","11488690.000000","12017976.000000","11426486.000000","10477964.000000","11751082.000000","11256052.000000","10761957.000000","11595861.000000","12033516.000000","11750026.080000","12718255.000000","12839860.000000","13304402.690000","13966061.400000","14437623.760000","15087436.390000"
"5203","Northern America","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","337487.000000","319278.000000","428466.000000","437568.000000","497030.000000","629716.000000","629853.000000","640050.000000","782528.000000","854352.000000","781000.000000","815032.000000","994881.000000","1130600.000000","1166777.000000","1771023.000000","1787710.000000","2077525.000000","2506420.000000","2326411.000000","2422102.000000","2572067.000000","3764284.000000","3476101.000000","3812111.000000","3686100.000000","3845100.000000","3976902.000000","3732348.000000","3216378.000000","3411526.000000","3781388.000000","4680865.000000","4908482.000000","4781538.000000","4363300.000000","3190154.000000","5862826.000000","5999363.000000","8571892.000000","6969399.000000","2763508.630000","3764026.580000","4263353.930000","4370185.700000","3569265.480000","4716519.460000","4204430.170000","2988640.880000","3837321.300000","3982563.190000","4941215.190000","6224496.290000","4919552.980000","4793599.480000","4332578.890000","3636257.020000","3852506.390000"
"5203","Northern America","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","408410.000000","378904.000000","403963.000000","524422.000000","677637.000000","867305.000000","1151311.000000","1744000.000000","1612629.000000","1391668.000000","1375000.000000","1576225.000000","1504000.000000","1358000.000000","1355194.000000","1768900.000000","2552000.000000","3196900.000000","3319700.000000","3794000.000000","3232000.000000","2879600.000000","3108000.000000","4443100.000000","3389000.000000","3941000.000000","4632000.000000","4643646.000000","4664682.000000","4815480.000000","4879920.000000","3988710.000000","4450840.000000","4857220.000000","5175570.000000","5079100.000000","5108731.000000","5242004.000000","5265445.000000","4025895.000000","4618660.000000","4471731.510000","4114141.120000","4460991.560000","4182696.900000","4135186.890000","3534937.930000","3393464.560000","3417173.420000","3289127.820000","3534974.500000","3431316.350000","3384816.420000","3182983.470000","3058195.350000","3475201.840000","3701221.840000","3290622.210000"
"5203","Northern America","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","3054044.270000","3519399.110000","3972201.480000","4293196.430000","4844287.200000","5534646.930000","6250837.370000","6503363.730000","6886504.270000","7468615.790000","7661103.150000","7853342.120000","8561907.990000","8500366.290000","9466235.050000","10187888.520000","9993570.210000","10327282.870000","10972143.520000","11600305.090000","11211912.370000","9905734.730000","10729431.970000","11644749.960000","11001755.990000","10471033.120000","10628520.070000","10745560.380000","11100651.880000","11334034.530000","11589642.800000","11669084.460000","12501185.560000","12363900.880000","12562772.390000","12861902.090000","12834542.720000","12880486.770000","12906658.030000","12267888.990000","12293973.570000","12588080.990000","13188530.340000","12938006.650000","12790375.470000","12997383.390000","13653102.310000","12993535.000000","12539665.000000","13107972.000000","14536453.000000","15004809.910000","14648167.630000","14518709.210000","14348252.550000","14166789.860000","14243506.900000","14413493.510000"
"5203","Northern America","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","2979909.000000","3291664.000000","3730638.000000","3991432.000000","4678771.000000","5180955.000000","5480925.000000","5099312.000000","5451416.000000","5929000.000000","6322000.000000","6533419.000000","6928321.000000","7228920.000000","7141000.000000","7702200.000000","8130900.000000","9215600.000000","9785600.000000","10224000.000000","7750000.000000","7937100.000000","9406900.000000","10311500.000000","8414300.000000","9449200.000000","9712400.000000","10042900.000000","10030012.000000","10491042.000000","11600200.000000","11078471.000000","10669600.000000","11410000.000000","10881000.000000","11283000.000000","9377731.000000","9358707.000000","8743326.000000","7492029.000000","8474669.000000","7923800.000000","7316700.000000","7282800.000000","7045400.000000","7162200.000000","7199200.000000","6188100.000000","6095200.000000","6577500.000000","6445600.000000","6718100.000000","6146400.000000","5881700.000000","5815600.000000","5984200.000000","5793100.000000","5793100.000000"
"5203","Northern America","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","147670.000000","144323.000000","171281.000000","148422.000000","171420.000000","217075.000000","192679.000000","186822.000000","265200.000000","275000.000000","316096.000000","351000.000000","317000.000000","323800.000000","295510.000000","333212.000000","321204.000000","398325.000000","391813.000000","359111.000000","313098.000000","275067.000000","279769.000000","324697.000000","298411.000000","321100.000000","371415.000000","294518.000000","343690.000000","290143.000000","322200.000000","479300.000000","598200.000000","531300.000000","488600.000000","548400.000000","576591.000000","509135.000000","638411.000000","638841.000000","556563.000000","489566.630000","1783690.880000","1968945.940000","535192.400000","527186.240000","703050.380000","639329.250000","456371.620000","766126.340000","979017.310000","924699.670000","908190.530000","1283705.440000","1421199.560000","1375512.130000","1744592.730000","2441627.140000"
"5203","Northern America","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","348041.000000","329213.000000","433146.000000","480185.000000","514783.000000","833314.000000","1188771.000000","1040717.000000","965185.000000","1122408.000000","1291000.000000","1590750.000000","1687000.000000","1868564.000000","2176527.000000","2497100.000000","3207000.000000","3706500.000000","3790100.000000","4217000.000000","3565000.000000","3647200.000000","4043300.000000","5133900.000000","3496900.000000","4639200.000000","4695400.000000","4408698.000000","5066262.000000","5100686.000000","6037200.000000","4750500.000000","5252900.000000","6360400.000000","5873900.000000","5691400.000000","5528606.000000","5738793.000000","5480352.000000","4404601.000000","4798942.000000","4634565.950000","4444855.780000","4982338.660000","4287173.560000","4085628.150000","3143289.200000","3149408.860000","3197514.330000","2675750.450000","3040293.570000","2774064.320000","2565393.400000","2604573.720000","2274370.750000","2277629.400000","2487473.200000","2016582.870000"
"5203","Northern America","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","2684506.810000","2914541.430000","3193401.670000","3403969.190000","3729225.330000","4131241.300000","4385327.640000","4466531.640000","4466648.310000","4600299.190000","4729438.180000","4948177.780000","5114757.020000","4805093.110000","4983585.420000","5464129.250000","5410487.090000","5530714.680000","5618487.050000","5564213.990000","5228704.990000","4650732.800000","4883224.400000","5047604.700000","4667649.410000","4323949.950000","4336247.740000","4353405.560000","4467972.460000","4441247.990000","4412476.000000","4560851.470000","4707288.980000","4677597.340000","4728344.660000","4856634.360000","4902702.620000","4652121.180000","4556444.280000","4453177.380000","4678823.670000","4671808.020000","4868796.040000","4885578.670000","4813922.960000","4729434.130000","4714619.060000","4122038.000000","3780332.000000","4012874.000000","4652453.000000","4851092.130000","5117936.380000","5045768.200000","4894464.700000","4959263.260000","5196504.850000","5211223.630000"
"5203","Northern America","3104","Nutrient potash K2O (total)","5510","Production","tonnes","2329000.000000","2686668.000000","3187780.000000","3583221.000000","4340939.000000","4810678.000000","5152191.000000","5287615.000000","5771189.000000","5437800.000000","6127000.000000","6261000.000000","7435800.000000","7697700.000000","6940700.000000","7999400.000000","8181500.000000","8673000.000000","9308000.000000","9389000.000000","7678000.000000","7064800.000000","8654000.000000","8567000.000000","7475500.000000","8249500.000000","9132300.000000","9201900.000000","8367100.000000","8098800.000000","7951915.000000","8184900.000000","7652300.000000","9716300.000000","8809200.000000","8877600.000000","10464464.000000","10097758.000000","9095963.000000","9984124.000000","9015834.000000","8957232.000000","10203776.000000","11110152.000000","9273079.000000","11147000.000000","11907200.000000","7612926.000000","7562212.000000","11038470.000000","10744202.000000","10676778.740000","10370479.000000","11227079.000000","11895278.740000","11177378.740000","12570778.740000","12560978.740000"
"5203","Northern America","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","368261.000000","535395.000000","691123.000000","857346.000000","1264244.000000","1525555.000000","2047855.000000","1815317.000000","2424518.000000","2314600.000000","2849232.000000","2958604.000000","3818683.000000","3529800.000000","3589800.000000","4519401.000000","4508604.000000","4643125.000000","4928013.000000","4993411.000000","4370929.000000","4012067.000000","4702069.000000","4877095.000000","4335811.000000","3964600.000000","4320512.000000","3789882.000000","3869749.000000","4241463.000000","4741724.000000","4428588.000000","4686399.000000","4782195.000000","5207649.000000","5097200.000000","4710832.000000","5489750.000000","5556755.000000","5659379.000000","4209075.000000","5186729.180000","5328060.530000","6404576.040000","6064611.170000","5476626.600000","6449587.460000","7043937.270000","2757210.470000","6175911.030000","6322531.490000","5302077.860000","5774422.790000","6134668.180000","6264937.750000","5483278.600000","7884720.270000","7867972.210000"
